Food code;Main food description;WWEIA Category number;WWEIA Category description;Energy;Protein;Carbohydrate;Total Fat;Calcium;Iron
13110110;Ice cream, chocolate;5802;Ice cream and frozen dairy desserts;216;3,8;28,2;11;109;0,93
13110112;Ice cream, chocolate, with additional ingredients;5802;Ice cream and frozen dairy desserts;249;3,93;34,39;11,76;102;1,32
13110200;Ice cream, soft serve, vanilla;5802;Ice cream and frozen dairy desserts;180;4,78;29,46;4,83;161;0,19
13110210;Ice cream, soft serve, chocolate;5802;Ice cream and frozen dairy desserts;187;5;25,7;7,19;159;0,69
13110460;Gelato, vanilla;5802;Ice cream and frozen dairy desserts;249;3,5;22,29;16,2;117;0,34
13110470;Gelato, chocolate;5802;Ice cream and frozen dairy desserts;251;4,72;19,78;16,98;142;1,02
13120050;Ice cream bar, vanilla;5802;Ice cream and frozen dairy desserts;358;2,11;37,12;25,26;63;0
13120100;Ice cream bar, vanilla, chocolate coated;5802;Ice cream and frozen dairy desserts;331;4,1;24,5;24,1;119;0,29
13120110;Ice cream candy bar;5802;Ice cream and frozen dairy desserts;323;4,4;30,9;20,2;252;0,72
13120140;Ice cream bar, chocolate;5802;Ice cream and frozen dairy desserts;329;4,41;25,17;23,89;119;0,56
13120500;Ice cream sandwich, vanilla;5802;Ice cream and frozen dairy desserts;264;4,28;35,88;11,8;104;1,07
13120510;Ice cream sandwich, chocolate;5802;Ice cream and frozen dairy desserts;270;4,5;39,33;11,8;90;1,7
13120550;Ice cream cookie sandwich;5802;Ice cream and frozen dairy desserts;317;4,61;43,35;14,11;70;1,5
13120730;Ice cream cone, scooped, vanilla;5802;Ice cream and frozen dairy desserts;215;3,68;25,82;10,84;124;0,23
13120735;Ice cream cone, scooped, vanilla, waffle cone;5802;Ice cream and frozen dairy desserts;218;3,76;27,16;10,58;123;0,34
13120740;Ice cream cone, NFS;5802;Ice cream and frozen dairy desserts;229;3,75;28,47;11,13;120;0,43
13120770;Ice cream cone, scooped, chocolate;5802;Ice cream and frozen dairy desserts;224;3,97;30,23;10,84;106;1,04
13120775;Ice cream cone, scooped, chocolate, waffle cone;5802;Ice cream and frozen dairy desserts;227;4,04;31,49;10,58;105;1,14
13120782;Ice cream cone, soft serve, vanilla;5802;Ice cream and frozen dairy desserts;189;4,91;31,44;4,91;156;0,33
13120784;Ice cream cone, soft serve, chocolate;5802;Ice cream and frozen dairy desserts;196;5,12;27,83;7,18;154;0,81
13120786;Ice cream cone, soft serve, vanilla, waffle cone;5802;Ice cream and frozen dairy desserts;193;4,96;32,67;4,77;154;0,44
13120788;Ice cream cone, soft serve, chocolate, waffle cone;5802;Ice cream and frozen dairy desserts;200;5,17;29,14;6,99;152;0,91
13120790;Ice cream cone, vanilla, prepackaged;5802;Ice cream and frozen dairy desserts;354;5,21;34,38;21,88;63;0
13120792;Ice cream cone, chocolate, prepackaged;5802;Ice cream and frozen dairy desserts;353;5,35;34,62;21,8;64;0,14
13120800;Ice cream soda, flavors other than chocolate;1402;Milk shakes and other dairy drinks;85;0,92;14,02;2,9;37;0,06
13120810;Ice cream soda, chocolate;1402;Milk shakes and other dairy drinks;87;1;15,23;2,9;32;0,28
13121000;Ice cream sundae, NFS;5802;Ice cream and frozen dairy desserts;243;3,7;31,94;11,16;108;0,36
13121100;Ice cream sundae, fruit topping;5802;Ice cream and frozen dairy desserts;221;2,72;32,7;9,2;99;0,13
13121120;Banana split;5802;Ice cream and frozen dairy desserts;199;2,42;32,59;6,88;74;0,17
13121300;Ice cream sundae, hot fudge topping;5802;Ice cream and frozen dairy desserts;243;3,7;31,94;11,16;108;0,36
13121400;Ice cream sundae, caramel topping;5802;Ice cream and frozen dairy desserts;213;2,95;30,63;9,18;108;0,07
13126000;Ice cream, fried;5802;Ice cream and frozen dairy desserts;282;3,94;32,77;15,16;112;0,79
13130100;Light ice cream, NFS;5802;Ice cream and frozen dairy desserts;174;4,38;25,44;6,14;148;0,19
13130300;Light ice cream, vanilla;5802;Ice cream and frozen dairy desserts;174;4,38;25,44;6,14;148;0,19
13130310;Light ice cream, chocolate;5802;Ice cream and frozen dairy desserts;180;4,27;26,24;6,46;140;0,58
13130700;Soft serve, blended with candy or cookies, from fast food;5802;Ice cream and frozen dairy desserts;176;4;26,18;6,06;132;0,44
13135000;Light ice cream sandwich, vanilla;5802;Ice cream and frozen dairy desserts;239;4,93;37,26;8,15;119;1,14
13135010;Light ice cream sandwich, chocolate;5802;Ice cream and frozen dairy desserts;243;4,85;37,86;8,4;113;1,44
13140000;Light ice cream bar, vanilla;5802;Ice cream and frozen dairy desserts;236;3,23;18,76;16,65;110;0,16
13140100;Light ice cream bar, vanilla, chocolate coated;5802;Ice cream and frozen dairy desserts;236;3,39;19,15;16,62;110;0,3
13140115;Light ice cream bar, chocolate;5802;Ice cream and frozen dairy desserts;240;3,31;19,74;16,86;104;0,58
13140700;Creamsicle;5802;Ice cream and frozen dairy desserts;165;1,54;32,75;3,08;62;0
13140900;Fudgesicle;5802;Ice cream and frozen dairy desserts;163;2,56;29,99;3,67;162;1,11
13142100;Light ice cream cone, vanilla, prepackaged;5802;Ice cream and frozen dairy desserts;223;5,41;34,23;7,3;128;0,8
13142110;Light ice cream cone, chocolate, prepackaged;5802;Ice cream and frozen dairy desserts;227;5,32;34,87;7,56;121;1,11
13150000;Sherbet, all flavors;5802;Ice cream and frozen dairy desserts;144;1,1;30,4;2;54;0,14
13161600;Fudgesicle, light;5802;Ice cream and frozen dairy desserts;124;3,67;23,11;1,87;231;1,58
13200110;Pudding, chocolate, NFS;5804;Pudding;142;2,09;23,01;4,6;51;1,27
13210110;Pudding, bread;5804;Pudding;156;5,6;23,53;4,86;134;0,97
13210280;Pudding, flavors other than chocolate, NFS;5804;Pudding;130;1,45;22,6;3,78;49;0,09
13210300;Custard;5804;Pudding;97;5,08;10,97;3,64;117;0,3
13210350;Flan;5804;Pudding;178;5,23;28,24;4,94;95;0,49
13210370;Creme brulee;5804;Pudding;113;4,06;17,85;2,83;115;0,16
13210410;Pudding, rice;5804;Pudding;108;3,23;18,39;2,15;95;0,11
13210450;Firni, Indian pudding;5804;Pudding;144;3,58;25,13;3,11;100;0,51
13210520;Pudding, tapioca, made from dry mix;5804;Pudding;130;1,95;21,69;3,88;71;0,11
13220110;Pudding, flavors other than chocolate, made from dry mix;5804;Pudding;106;2,78;19,38;1,89;107;0
13220120;Pudding, chocolate, made from dry mix;5804;Pudding;113;3,14;20,32;2,1;104;0,24
13220210;Pudding, flavors other than chocolate, made from dry mix, sugar free;5804;Pudding;70;3,18;9,53;2,07;126;0,02
13220220;Pudding, chocolate, made from dry mix, sugar free;5804;Pudding;76;3,48;10,48;2,16;125;0,24
13230110;Pudding, flavors other than chocolate, ready-to-eat;5804;Pudding;130;1,45;22,6;3,78;49;0,09
13230120;Pudding, flavors other than chocolate, ready-to-eat, sugar free;5804;Pudding;70;3,18;9,53;2,07;126;0,02
13230130;Pudding, chocolate, ready-to-eat;5804;Pudding;142;2,09;23,01;4,6;51;1,27
13230140;Pudding, chocolate, ready-to-eat, sugar free;5804;Pudding;76;3,48;10,48;2,16;125;0,24
13230500;Pudding, tapioca, ready-to-eat;5804;Pudding;130;1,95;21,69;3,88;71;0,11
13241000;Banana pudding;5804;Pudding;160;2,57;28;4,26;41;0,42
13250000;Mousse;5804;Pudding;212;4,2;16,23;15,12;102;0,52
13252200;Dulce de leche;5804;Pudding;315;6,84;55,35;7,35;251;0,17
13252500;Barfi or Burfi, Indian dessert;5804;Pudding;284;5,42;40,43;11,36;148;0,22
13252590;Trifle;5804;Pudding;169;3,52;23,24;7,15;73;0,83
13252600;Tiramisu;5502;Cakes and pies;353;5,65;29,44;23,86;65;1,12
13411000;White sauce or gravy;8412;Dips, gravies, other sauces;144;3,84;9,21;10,2;121;0,34
14010000;Cheese, NFS;1602;Cheese;381;20,7;4,33;31,26;849;0,39
14101010;Cheese, Blue or Roquefort;1602;Cheese;353;21,4;2,34;28,74;528;0,31
14102010;Cheese, Brick;1602;Cheese;371;23,24;2,79;29,68;674;0,43
14103010;Cheese, Camembert;1602;Cheese;300;19,8;0,46;24,26;388;0,33
14103020;Cheese, Brie;1602;Cheese;334;20,75;0,45;27,68;184;0,5
14104100;Cheese, Cheddar;1602;Cheese;409;23,3;2,44;34;707;0,16
14104110;Cheese, Cheddar, reduced fat;1602;Cheese;316;27,35;2,67;20,41;761;0,12
14104115;Cheese, Cheddar, nonfat or fat free;1602;Cheese;157;32,14;7,14;0;893;0
14104200;Cheese, Colby;1602;Cheese;394;23,76;2,57;32,11;685;0,76
14104250;Cheese, Colby Jack;1602;Cheese;393;23,19;2,24;32,37;700;0,38
14104400;Cheese, Feta;1602;Cheese;273;19,71;5,58;19,08;371;0,07
14104600;Cheese, Fontina;1602;Cheese;389;25,6;1,55;31,14;550;0,23
14104700;Cheese, goat;1602;Cheese;364;21,58;0,12;29,84;298;1,62
14105010;Cheese, Gouda or Edam;1602;Cheese;356;24,94;2,22;27,44;700;0,24
14105200;Cheese, Gruyere;1602;Cheese;413;29,81;0,36;32,34;1011;0,17
14106010;Cheese, Limburger;1602;Cheese;327;20,05;0,49;27,25;497;0,13
14106200;Cheese, Monterey;1602;Cheese;392;22,62;1,9;32,63;715;0
14106500;Cheese, Monterey, reduced fat;1602;Cheese;313;28,2;0,7;21,6;705;0,72
14107010;Cheese, Mozzarella, NFS;1602;Cheese;296;23,7;4,44;20,4;693;0,2
14107030;Cheese, Mozzarella, part skim;1602;Cheese;296;23,7;4,44;20,4;693;0,2
14107040;Cheese, Mozzarella, reduced sodium;1602;Cheese;280;27,5;3,1;17,1;731;0,25
14107060;Cheese, Mozzarella, nonfat or fat free;1602;Cheese;141;31,7;3,5;0;961;0,31
14107200;Cheese, Muenster;1602;Cheese;368;23,41;1,12;30,04;717;0,41
14107250;Cheese, Muenster, reduced fat;1602;Cheese;271;24,7;3,5;17,6;529;0,41
14108010;Cheese, Parmesan, dry grated;1602;Cheese;412;29,87;8,36;28,75;917;0,3
14108015;Cheese, Parmesan, dry grated, reduced fat;1602;Cheese;395;34,8;26,2;16,5;842;2,72
14108020;Cheese, Parmesan, hard;1602;Cheese;412;29,87;8,36;28,75;917;0,3
14108060;Cheese, Parmesan, dry grated, fat free;1602;Cheese;370;40;40;5;800;5
14108200;Cheese, Port du Salut;1602;Cheese;356;24,94;2,22;27,44;700;0,24
14108400;Cheese, Provolone;1602;Cheese;357;23,45;2,45;28,13;749;0
14108420;Cheese, provolone, reduced fat;1602;Cheese;274;24,7;3,5;17,6;756;0,52
14109010;Cheese, Swiss;1602;Cheese;393;27;1,44;31;890;0,13
14109020;Cheese, Swiss, reduced sodium;1602;Cheese;374;28,4;3,4;27,4;961;0,17
14109030;Cheese, Swiss, reduced fat;1602;Cheese;179;28,4;3,4;5,1;961;0,17
14109040;Cheese, Swiss, nonfat or fat free;1602;Cheese;127;28,4;3,4;0;961;0,17
14110010;Cheese, Cheddar, reduced sodium;1602;Cheese;398;24,35;1,91;32,62;703;0,72
14110050;Cheese, paneer;1602;Cheese;299;15,86;22,46;15,52;597;0
14120010;Cheese, Mexican blend;1602;Cheese;362;21,92;2,4;29,34;665;0,05
14120020;Cheese, Mexican blend, reduced fat;1602;Cheese;282;24,69;3,41;19,4;1146;0,13
14131000;Queso Anejo, aged Mexican cheese;1602;Cheese;373;21,44;4,63;29,98;680;0,47
14131500;Queso Asadero;1602;Cheese;297;22,14;2,4;22,1;532;0
14133000;Queso Fresco;1602;Cheese;298;18,88;2,96;23,36;602;0
14134000;Queso cotija;1602;Cheese;351;23,84;2,72;27,24;700;0
14200100;Cheese, cottage, NFS;1604;Cottage/ricotta cheese;82;11;4,31;2,3;103;0,13
14201010;Cheese, cottage, creamed, large or small curd;1604;Cottage/ricotta cheese;103;11,62;4,6;4,22;88;0
14201200;Cottage cheese, farmer's;1604;Cottage/ricotta cheese;148;10,96;4,33;9,73;83;0
14201500;Cheese, Ricotta;1604;Cottage/ricotta cheese;148;9,6;6;9,46;248;0,27
14202010;Cheese, cottage, with fruit;1604;Cottage/ricotta cheese;74;9,41;4,94;1,96;88;0,15
14202020;Cheese, cottage, with vegetables;1604;Cottage/ricotta cheese;79;9,78;5,63;1,98;91;0,23
14203010;Cheese, cottage, dry curd;1604;Cottage/ricotta cheese;72;10,34;6,66;0,29;86;0,15
14203020;Cheese, cottage, salted, dry curd;1604;Cottage/ricotta cheese;71;10,24;6,59;0,29;86;0,15
14203510;Puerto Rican white cheese;1604;Cottage/ricotta cheese;298;18,88;2,96;23,36;602;0
14204010;Cheese, cottage, low fat;1604;Cottage/ricotta cheese;82;11;4,31;2,3;103;0,13
14204020;Cheese, cottage, lowfat, with fruit;1604;Cottage/ricotta cheese;85;7,3;10,3;1,57;71;0,1
14206010;Cheese, cottage, lowfat, low sodium;1604;Cottage/ricotta cheese;72;12,4;2,7;1;61;0,14
14207010;Cheese, cottage, lowfat, lactose reduced;1604;Cottage/ricotta cheese;82;11;4,31;2,3;103;0,13
14301010;Cream cheese, regular, plain;8006;Cream cheese, sour cream, whipped cream;343;5,79;4,56;33,49;97;0
14301100;Cream cheese, regular, flavored;8006;Cream cheese, sour cream, whipped cream;275;8,23;14,09;20,55;165;0,06
14303010;Cream cheese, light;8006;Cream cheese, sour cream, whipped cream;264;9,09;5,59;22,66;182;0,06
14410100;Cheese, American and Swiss blends;1602;Cheese;340;16,79;7,16;27,16;1062;0,74
14410110;Cheese, American;1602;Cheese;340;16,79;7,16;27,16;1062;0,74
14410120;Cheese, American, reduced fat;1602;Cheese;240;17,6;10,6;14,1;529;0,2
14410130;Cheese, American, nonfat or fat free;1602;Cheese;126;21,05;10,53;0;789;0
14410210;Cheese, American, reduced sodium;1602;Cheese;376;22,2;1,6;31,19;616;0,39
14410330;Cheese spread, American or Cheddar cheese base, reduced fat;1602;Cheese;176;13,41;10,71;8,88;557;0,36
14410380;Cream cheese, fat free;8006;Cream cheese, sour cream, whipped cream;105;15,69;7,66;1;351;0,19
14410500;Cheese, processed cheese food;1602;Cheese;307;16,09;8,85;23,06;1375;0,95
14410600;Cheese, processed, with vegetables;1602;Cheese;356;14,14;3,48;31,7;393;0,16
14410620;Cheese,  with wine;1602;Cheese;307;16,09;8,85;23,06;1375;0,95
14420100;Cheese spread, American or Cheddar cheese base;1602;Cheese;290;16,41;8,73;21,23;562;0,33
14420160;Cheese spread, Swiss cheese base;1602;Cheese;290;16,41;8,73;21,23;562;0,33
14420200;Cheese spread, cream cheese;8006;Cream cheese, sour cream, whipped cream;295;7,1;3,5;28,6;71;1,13
14420300;Cheese spread, pressurized can;1602;Cheese;290;16,41;8,73;21,23;562;0,33
14502000;Imitation cheese;1602;Cheese;390;25;1;32;705;0,7
14610200;Cheese, cottage cheese, with gelatin dessert;1604;Cottage/ricotta cheese;83;6,82;9,03;2,27;49;0,01
14610210;Cheese, cottage cheese, with gelatin dessert and fruit;1604;Cottage/ricotta cheese;75;5,32;9,91;1,74;39;0,1
14610250;Cheese, cottage cheese, with gelatin dessert and vegetables;1604;Cottage/ricotta cheese;85;8,03;7,11;2,8;61;0,02
14610520;Cheese ball;1602;Cheese;441;17,89;4,84;38,88;391;0,62
14620110;Artichoke dip;8412;Dips, gravies, other sauces;331;3,86;5,78;32,67;103;0,21
14620115;Spinach and artichoke dip;8412;Dips, gravies, other sauces;329;4,21;5,07;32,76;120;0,44
14620130;Seafood dip;8412;Dips, gravies, other sauces;337;6,18;4,2;32,8;119;0,41
14620150;Cheese dip with chili pepper;8412;Dips, gravies, other sauces;143;3,14;11,14;9,51;98;0,14
14620200;Cheese dip;8412;Dips, gravies, other sauces;163;3,14;7,86;13,27;71;0,56
14620300;Topping from cheese pizza;3602;Pizza;230;16,86;7,62;14,67;485;0,58
14620310;Topping from vegetable pizza;3602;Pizza;247;15,59;12,18;15,61;455;2,18
14620320;Topping from meat pizza;3602;Pizza;321;19,19;5,65;24,52;314;0,97
14620330;Topping from meat and vegetable pizza;3602;Pizza;299;17,55;7,66;22,03;286;0,97
14630100;Cheese fondue;8412;Dips, gravies, other sauces;276;19,32;1,95;21,2;639;0,32
14630200;Cheese souffle;2502;Eggs and omelets;207;9,43;6,38;16,01;189;0,76
14630300;Welsh rarebit;8412;Dips, gravies, other sauces;165;7,5;6,32;12,26;241;0,16
14640000;Cheese sandwich, NFS;3720;Cheese sandwiches;297;12,46;31,89;13,29;561;2,28
14640002;Cheese sandwich, American cheese, on white bread;3720;Cheese sandwiches;297;12,46;31,89;13,29;561;2,28
14640004;Cheese sandwich, American cheese, on wheat bread;3720;Cheese sandwiches;295;13,62;29,67;13,52;532;2,16
14640008;Cheese sandwich, cheddar cheese, on white bread;3720;Cheese sandwiches;325;15,14;29,95;16,11;415;2,04
14640010;Cheese sandwich, cheddar cheese, on wheat bread;3720;Cheese sandwiches;323;16,3;27,72;16,34;386;1,92
14640014;Cheese sandwich, reduced fat cheese, on white bread;3720;Cheese sandwiches;256;12,79;33,31;7,92;342;2,06
14640016;Cheese sandwich, reduced fat cheese, on wheat bread;3720;Cheese sandwiches;254;13,95;31,08;8,14;313;1,94
14640100;Grilled cheese sandwich, NFS;3720;Cheese sandwiches;343;11,03;28,09;20,78;496;2,01
14640105;Grilled cheese sandwich, American cheese, on white bread;3720;Cheese sandwiches;343;11,03;28,09;20,78;496;2,01
14640110;Grilled cheese sandwich, American cheese, on wheat bread;3720;Cheese sandwiches;341;12,05;26,13;20,98;470;1,9
14640125;Grilled cheese sandwich, cheddar cheese, on white bread;3720;Cheese sandwiches;368;13,38;26,38;23,26;367;1,8
14640130;Grilled cheese sandwich, cheddar cheese, on wheat bread;3720;Cheese sandwiches;366;14,4;24,42;23,46;342;1,69
14640155;Grilled cheese sandwich, reduced fat cheese, on white bread;3720;Cheese sandwiches;307;11,32;29,33;16,05;303;1,82
14640160;Grilled cheese sandwich, reduced fat cheese, on wheat bread;3720;Cheese sandwiches;305;12,34;27,38;16,25;277;1,71
14650100;Cheese sauce;8412;Dips, gravies, other sauces;163;3,14;7,86;13,27;71;0,56
14650160;Alfredo sauce;8412;Dips, gravies, other sauces;150;2,12;1,77;15;66;0,02
14650165;Alfredo sauce with added vegetables;8412;Dips, gravies, other sauces;122;2,07;2,65;11,54;53;0,11
14650170;Alfredo sauce with meat;8412;Dips, gravies, other sauces;171;6,52;1,44;15,34;58;0,48
14650175;Alfredo sauce with meat and added vegetables;8412;Dips, gravies, other sauces;148;6,47;2,15;12,53;48;0,55
14650180;Alfredo sauce with poultry;8412;Dips, gravies, other sauces;156;6,87;1,44;13,6;58;0,21
14650185;Alfredo sauce with poultry and added vegetables;8412;Dips, gravies, other sauces;133;6,83;2,15;10,79;47;0,28
14650190;Alfredo sauce with seafood;8412;Dips, gravies, other sauces;145;5,91;1,99;12,46;73;0,47
14650195;Alfredo sauce with seafood and added vegetables;8412;Dips, gravies, other sauces;122;5,87;2,7;9,66;63;0,54
14660200;Mozzarella sticks, breaded, baked, or fried;1602;Cheese;325;14,75;25,14;18,33;334;0,62
14670000;Mozzarella cheese, tomato, and basil, with oil and vinegar dressing;6432;Coleslaw, non-lettuce salads;139;7,17;3,86;10,87;203;0,31
20000000;Meat, NFS;2002;Beef, excludes ground;215;27,13;0;11,29;15;1,91
20000200;Meat, ground, NFS;2004;Ground beef;262;25,62;0;17,04;24;2,4
20000300;Baby Toddler meat, NFS;9008;Baby food: meat and dinners;112;12,58;1,25;5,99;41;1,1
21000100;Beef, NFS;2002;Beef, excludes ground;231;27,13;0;13,04;18;2,66
21001000;Steak, NS as to type of meat, NS as to fat eaten;2002;Beef, excludes ground;230;26,95;0;12,99;17;2,6
21101000;Beef, steak, NFS;2002;Beef, excludes ground;229;27;0;12,88;16;2,64
21101140;Beef, steak, chuck;2002;Beef, excludes ground;225;25,97;0,21;13,43;13;3,23
21101150;Beef, steak, cube;2002;Beef, excludes ground;187;28,83;0;7,1;18;3,12
21101160;Beef, steak, flank;2002;Beef, excludes ground;243;29,13;0;14,09;7;2,42
21101170;Beef, steak, ribeye, NS as to fat eaten;2002;Beef, excludes ground;260;24,99;0;17,73;10;2,32
21101180;Beef, steak, ribeye, lean and fat eaten;2002;Beef, excludes ground;289;23,5;0;21,64;11;2,22
21101190;Beef, steak, ribeye, lean only eaten;2002;Beef, excludes ground;230;26,47;0;13,83;9;2,42
21102140;Beef, steak, round;2002;Beef, excludes ground;166;29,72;0;4,25;18;3,21
21102150;Beef, steak, sirloin, NS as to fat eaten;2002;Beef, excludes ground;239;27,14;0;13,98;17;1,99
21102160;Beef, steak, sirloin, lean and fat eaten;2002;Beef, excludes ground;262;26,23;0;16,65;19;1,68
21102170;Beef, steak, sirloin, lean only eaten;2002;Beef, excludes ground;216;28,05;0;11,32;15;2,3
21102180;Beef, steak, strip, NS as to fat eaten;2002;Beef, excludes ground;239;27,14;0;13,98;17;1,99
21102190;Beef, steak, strip, lean and fat eaten;2002;Beef, excludes ground;262;26,23;0;16,65;19;1,68
21103140;Beef, steak, strip, lean only eaten;2002;Beef, excludes ground;216;28,05;0;11,32;15;2,3
21103150;Beef, steak, T-bone, NS as to fat eaten;2002;Beef, excludes ground;252;26,16;0;15,56;19;3,05
